timestamp,ss.x,ss.y,ss.z,Dist,Bend
1702643936.3528328,26078,9589,36032,32.86,4.27
1702643158.5624733,25899,7935,36070,28.35,6.25
1702643910.1502578,25733,17788,35958,23.86,4.23
1702643139.3807168,25806,6931,36030,19.31,10.21
1702643883.9215152,25559,24695,35952,14.86,4.19
1702643121.1806586,25551,16444,36236,14.83,8.19
1702643169.6634045,25807,9563,35951,32.86,4.27
1702642231.0841455,25275,27894,35998,10.36,4.17
1702642231.0841455,25143,27894,35998,10.36,4.17
1702643861.724885,25357,24436,35935,5.83,8.15
1702643929.3189554,26208,62477,35982,28.31,10.25
1702643870.7893465,25362,28210,36054,10.36,4.17
1702643162.5991063,26078,62486,36146,28.31,10.25
1702642300.7890756,25862,62956,36170,32.83,8.27
1702643115.1181831,25353,28991,36229,14.88,2.19
1702642294.7167315,25506,15131,36101,32.88,2.27
1702642253.2943385,25601,11056,36186,14.81,10.19
1702642215.9264987,25015,34990,36211,5.88,2.15
1702643899.0898507,25654,16806,36077,19.35,6.21
1702643152.4816341,25962,2479,36089,23.81,10.23
1702642231.0841455,25219,27855,36037,10.36,4.17
1702643859.719445,25342,28137,35926,5.85,6.15
1702643938.3684354,26176,3742,36067,32.85,6.27
1702642259.3680863,25424,16267,36122,19.35,6.21
1702643152.4816341,25962,2479,35964,23.81,10.23
1702642272.509981,25605,12605,36016,23.85,6.23
1702642272.509981,25628,12573,36064,23.85,6.23
1702643889.994591,25755,12624,36089,14.81,10.19
1702643100.9455473,25257,31788,36136,10.38,2.17
1702642215.9264987,25015,34961,36158,5.88,2.15
1702642253.2943385,25540,11139,36230,14.81,10.19
1702642259.3680863,25469,16225,36040,19.35,6.21
1702643109.0240436,25514,16797,36022,10.31,10.17
1702642266.4360185,25750,6542,36160,19.31,10.21
1702643104.9972658,25334,24700,36257,10.35,6.17
1702643881.9005265,25416,28703,36165,14.88,2.19
1702643879.8938637,25621,16308,36125,10.31,10.17
1702643912.1659849,25993,12880,36059,23.85,6.23
1702643879.8938637,25676,16170,36119,10.31,10.17
1702643910.1502578,25792,17731,36133,23.86,4.23
1702642231.0841455,25253,27855,36097,10.36,4.17
1702643158.5624733,25846,7858,36093,28.35,6.25
1702643100.9455473,25192,31783,36165,10.38,2.17
1702643883.9215152,25449,24615,36072,14.86,4.19
1702643881.9005265,25451,28715,36234,14.88,2.19
1702643857.7089388,25296,31586,36112,5.86,4.15
1702643921.266128,25818,18751,36072,28.38,2.25
1702642261.39385,25629,11566,36064,19.33,8.21
1702643158.5624733,25899,7969,35983,28.35,6.25
1702643938.3684354,26187,3779,35978,32.85,6.27
1702643874.836189,25554,20576,36133,10.33,8.17
1702643885.9372668,25603,20375,36230,14.85,6.19
1702643921.266128,25644,18753,35999,28.38,2.25
1702643156.5469286,25725,13381,36044,28.36,4.25
1702643895.038016,25560,25726,36141,19.38,2.21
1702643879.8938637,25571,16278,35913,10.31,10.17
1702643095.9171698,25382,21027,35996,5.82,10.15
1702643940.3840814,26336,63295,36120,32.83,8.27
1702643128.2503984,25359,25832,35924,19.38,2.21
1702642270.4738984,25485,17534,36081,23.86,4.23
1702643887.968517,25586,16505,36021,14.83,8.19
1702643112.0505383,25580,16489,36098,10.31,10.17
1702643121.1806586,25567,16483,36019,14.83,8.19
1702641512.259298,25356,16038,36059,20.85,6.22
1702643167.6325088,25578,15357,36124,28.31,10.25
1702642263.4095538,25708,6890,36185,19.31,10.21
1702643903.1212435,25871,7455,36082,19.31,10.21
1702643152.4816341,25965,2451,36089,23.81,10.23
1702643162.5991063,26113,62496,36047,28.31,10.25
1702643089.8293128,25184,32296,36062,5.86,4.15
1702643162.5991063,26071,62430,36142,28.31,10.25
1702643895.038016,25597,25823,36044,19.38,2.21
1702642263.4095538,25617,6946,36185,19.31,10.21
1702643936.3528328,26105,9533,36003,32.86,4.27
1702643883.9215152,25449,24656,35940,14.86,4.19
1702643165.6256945,26133,62015,36032,28.31,10.25
1702642279.5734782,25843,2093,36038,23.81,10.23
1702643160.5835316,25998,2401,36196,28.33,8.25
1702643100.9455473,25259,31730,36221,10.38,2.17
1702643912.1659849,25952,12875,36173,23.85,6.23
1702643169.6634045,25856,9634,35951,32.86,4.27
1702642302.8048086,25996,57064,36170,32.81,10.27
1702642268.4427595,25468,22474,35972,23.88,2.23
1702643857.7089388,25337,31716,36120,5.86,4.15
1702643156.5469286,25769,13363,36180,28.36,4.25
1702643158.5624733,25824,7936,36140,28.35,6.25
1702642272.509981,25597,12420,36039,23.85,6.23
1702643089.8293128,25107,32271,36166,5.86,4.15
1702643095.9171698,25389,20951,36182,5.82,10.15
1702642263.4095538,25619,6833,36169,19.31,10.21
1702643938.3684354,26213,3813,36093,32.85,6.27
1702643887.968517,25559,16566,36124,14.83,8.19
1702643119.1651123,25429,20740,36098,14.85,6.19
1702642300.7890756,25862,63051,36098,32.83,8.27
1702643128.2503984,25345,25880,36099,19.38,2.21
1702643158.5624733,25867,7935,36070,28.35,6.25
1702643940.3840814,26282,63261,36102,32.83,8.27
1702643874.836189,25602,20562,35981,10.33,8.17
1702643929.3189554,26100,62605,36007,28.31,10.25
1702643912.1659849,25908,12944,36059,23.85,6.23
1702643156.5469286,25729,13372,36066,28.36,4.25
1702643899.0898507,25659,16788,36177,19.35,6.21
1702643903.1212435,25833,7422,36090,19.31,10.21
1702643160.5835316,25948,2407,36203,28.33,8.25
1702643895.038016,25588,25760,36085,19.38,2.21
1702643143.4030747,25634,17895,36180,23.86,4.23
1702643938.3684354,26176,3763,35918,32.85,6.27
1702643145.4339693,25819,13041,36075,23.85,6.23
1702643874.836189,25558,20450,36175,10.33,8.17
1702641503.2050095,25307,16655,36111,13.32,9.19
1702642266.4360185,25647,6430,36042,19.31,10.21
1702643167.6325088,25762,15342,36019,28.31,10.25
1702643903.1212435,25833,7428,36098,19.31,10.21
1702642231.0841455,25233,27890,36177,10.36,4.17
1702643130.2814085,25426,21346,36159,19.36,4.21
1702641488.1195564,25042,29131,35943,5.85,6.15
1702643139.3807168,25715,6949,36131,19.31,10.21
1702642233.0946567,25277,24082,36004,10.35,6.17
1702643160.5835316,25961,2465,35908,28.33,8.25
1702643910.1502578,25783,17788,35958,23.86,4.23
1702643899.0898507,25780,16829,36026,19.35,6.21
1702643895.038016,25588,25799,36069,19.38,2.21
1702643936.3528328,26132,9533,36003,32.86,4.27
1702643173.6793926,26167,63351,36070,32.83,8.27
1702641509.2384953,25242,23196,35975,20.87,3.22
1702643143.4030747,25535,17987,35974,23.86,4.23
1702642266.4360185,25704,6430,36094,19.31,10.21
1702643857.7089388,25370,31667,35936,5.86,4.15
1702643885.9372668,25556,20422,36077,14.85,6.19
1702643145.4339693,25773,12998,36093,23.85,6.23
1702643167.6325088,25705,15386,36124,28.31,10.25
1702643115.1181831,25353,29026,36138,14.88,2.19
1702643139.3807168,25682,6952,36110,19.31,10.21
1702643885.9372668,25677,20470,36137,14.85,6.19
1702643906.1378884,25873,7110,35978,19.31,10.21
1702642261.39385,25561,11494,36203,19.33,8.21
1702643095.9171698,25439,20915,36073,5.82,10.15
1702643874.836189,25558,20604,35949,10.33,8.17
1702643887.968517,25606,16495,36124,14.83,8.19
1702643100.9455473,25275,31675,36070,10.38,2.17
1702643861.724885,25388,24538,36099,5.83,8.15
1702643895.038016,25504,25799,36069,19.38,2.21
1702642261.39385,25480,11635,36113,19.33,8.21
1702641482.0869937,25037,51861,36004,5.96,-7.85
1702643861.724885,25388,24510,36311,5.83,8.15
1702643158.5624733,25899,7969,35983,28.35,6.25
1702643912.1659849,25869,12900,36222,23.85,6.23
1702643152.4816341,25970,2448,36115,23.81,10.23
1702643857.7089388,25332,31592,36058,5.86,4.15
1702643139.3807168,25800,6837,36085,19.31,10.21
1702643173.6793926,26085,63202,36033,32.83,8.27
1702643921.266128,25823,18663,36040,28.38,2.25
1702643165.6256945,26120,62038,35985,28.31,10.25
1702641509.2384953,25199,23189,36050,20.87,3.22
1702643874.836189,25554,20546,36007,10.33,8.17
1702643173.6793926,26022,63322,35933,32.83,8.27
1702643145.4339693,25773,13035,35998,23.85,6.23
1702643100.9455473,25135,31682,36233,10.38,2.17
1702643128.2503984,25363,25840,36084,19.38,2.21
1702641491.1248856,25133,23912,36045,5.82,9.15
1702641488.1195564,25021,29065,35931,5.85,6.15
1702643870.7893465,25377,28202,36099,10.36,4.17
1702643883.9215152,25495,24639,35940,14.86,4.19
1702642259.3680863,25446,16224,36040,19.35,6.21
1702642231.0841455,25298,27844,35962,10.36,4.17
1702641485.0935757,24929,34624,35996,5.87,3.15
1702643906.1378884,25887,7107,36132,19.31,10.21
1702642263.4095538,25708,6923,36069,19.31,10.21
1702643121.1806586,25551,16518,36056,14.83,8.19
1702643861.724885,25417,24398,36149,5.83,8.15
1702643089.8293128,25196,32343,35940,5.86,4.15
1702642272.509981,25617,12576,35989,23.85,6.23
1702643104.9972658,25399,24734,36144,10.35,6.17
1702643165.6256945,26011,62013,35929,28.31,10.25
1702643095.9171698,25439,20999,36078,5.82,10.15
1702643147.4548419,25832,7968,36052,23.83,8.23
1702643128.2503984,25401,25923,36029,19.38,2.21
1702642231.0841455,25192,27795,36148,10.36,4.17
1702641497.1581337,25058,28971,36012,13.37,3.19
1702643119.1651123,25429,20703,36165,14.85,6.19
1702643160.5835316,25998,2492,36146,28.33,8.25
1702642215.9264987,24990,35005,36102,5.88,2.15
1702643940.3840814,26336,63174,36060,32.83,8.27
1702643130.2814085,25458,21381,36254,19.36,4.21
1702643883.9215152,25495,24656,35940,14.86,4.19
1702643938.3684354,26285,3742,36067,32.85,6.27
1702641497.1581337,25147,29055,36093,13.37,3.19
1702643879.8938637,25603,16169,35913,10.31,10.17
1702641482.0869937,24954,51896,36160,5.96,-7.85
1702642231.0841455,25210,27821,35971,10.36,4.17
1702641488.1195564,25020,29136,36076,5.85,6.15
1702643121.1806586,25527,16344,36147,14.83,8.19
1702643089.8293128,25196,32280,36062,5.86,4.15
1702642253.2943385,25586,11056,36186,14.81,10.19
1702643861.724885,25377,24438,36111,5.83,8.15
1702642261.39385,25480,11635,36113,19.33,8.21
1702643899.0898507,25695,16728,36078,19.35,6.21
1702643870.7893465,25362,28113,36054,10.36,4.17
1702641491.1248856,25141,23735,36040,5.82,9.15
1702643889.994591,25765,12662,36152,14.81,10.19
1702642294.7167315,25468,15159,36133,32.88,2.27
1702643857.7089388,25375,31661,36100,5.86,4.15
1702643171.6740537,25919,3691,36064,32.85,6.27
1702643173.6793926,26085,63262,36050,32.83,8.27
1702642274.5362666,25759,7528,36226,23.83,8.23
1702643169.6634045,25877,9676,35987,32.86,4.27
1702642268.4427595,25395,22356,36026,23.88,2.23
1702643173.6793926,26022,63202,36033,32.83,8.27
1702643115.1181831,25353,28991,36138,14.88,2.19
1702643115.1181831,25354,29012,36109,14.88,2.19
1702642270.4738984,25558,17526,36010,23.86,4.23
1702643879.8938637,25621,16308,36085,10.31,10.17
1702643885.9372668,25681,20422,36077,14.85,6.19
1702642270.4738984,25534,17526,36010,23.86,4.23
1702643938.3684354,26170,3807,36065,32.85,6.27
1702642259.3680863,25469,16224,36040,19.35,6.21
1702642231.0841455,25260,27890,36033,10.36,4.17
1702643143.4030747,25609,17970,36180,23.86,4.23
1702643173.6793926,26087,63188,36059,32.83,8.27
1702643100.9455473,25257,31783,36165,10.38,2.17
1702643169.6634045,25877,9571,36037,32.86,4.27
1702643119.1651123,25416,20762,36084,14.85,6.19
1702643881.9005265,25452,28756,36234,14.88,2.19
1702643861.724885,25417,24436,35935,5.83,8.15
1702641512.259298,25299,16032,36022,20.85,6.22
1702643143.4030747,25655,17890,36000,23.86,4.23
1702643095.9171698,25348,20948,36112,5.82,10.15
1702641482.0869937,25007,51935,36071,5.96,-7.85
1702643936.3528328,26143,9562,36064,32.86,4.27
1702643940.3840814,26384,63327,36027,32.83,8.27
1702643143.4030747,25641,17869,36118,23.86,4.23
1702643903.1212435,25944,7428,36098,19.31,10.21
1702641503.2050095,25278,16639,36137,13.32,9.19
1702642259.3680863,25463,16329,36174,19.35,6.21
1702641488.1195564,24901,29131,35943,5.85,6.15
1702643910.1502578,25863,17769,35990,23.86,4.23
1702643861.724885,25341,24524,35875,5.83,8.15
1702643128.2503984,25359,25855,36069,19.38,2.21
1702643109.0240436,25542,16808,36210,10.31,10.17
1702643115.1181831,25354,29029,36109,14.88,2.19
1702643940.3840814,26336,63271,36043,32.83,8.27
1702642302.8048086,25938,57151,36130,32.81,10.27
1702641509.2384953,25230,23204,35995,20.87,3.22
1702642300.7890756,25887,62989,36166,32.83,8.27
1702643895.038016,25476,25818,36134,19.38,2.21
1702643143.4030747,25655,17987,35974,23.86,4.23
1702642300.7890756,25767,63028,36043,32.83,8.27
1702643861.724885,25423,24524,35875,5.83,8.15
1702642266.4360185,25704,6430,36042,19.31,10.21
1702641482.0869937,25085,51831,36160,5.96,-7.85
1702642279.5734782,25856,2019,35992,23.81,10.23
1702643152.4816341,26017,2464,36133,23.81,10.23
1702643095.9171698,25432,21027,35996,5.82,10.15
1702642270.4738984,25460,17496,36086,23.86,4.23
1702642233.0946567,25271,24096,36126,10.35,6.17
1702643883.9215152,25495,24639,36073,14.86,4.19
1702641485.0935757,24971,34488,36077,5.87,3.15
1702643160.5835316,25948,2492,36146,28.33,8.25
1702643879.8938637,25676,16170,36125,10.31,10.17
1702643121.1806586,25535,16551,36175,14.83,8.19
1702643940.3840814,26337,63327,36027,32.83,8.27
1702643128.2503984,25345,25805,36093,19.38,2.21
1702643881.9005265,25468,28696,36076,14.88,2.19
1702642266.4360185,25647,6584,36042,19.31,10.21
1702643143.4030747,25612,17890,36000,23.86,4.23
1702643887.968517,25698,16505,36092,14.83,8.19
1702643143.4030747,25535,17869,36118,23.86,4.23
1702643938.3684354,26213,3813,36093,32.85,6.27
1702643165.6256945,26020,62142,36027,28.31,10.25
1702643912.1659849,25869,12900,36222,23.85,6.23
1702642253.2943385,25548,11123,36039,14.81,10.19
1702643870.7893465,25426,28138,35999,10.36,4.17
1702643921.266128,25757,18651,36142,28.38,2.25
1702643167.6325088,25713,15342,36019,28.31,10.25
1702643119.1651123,25526,20762,36084,14.85,6.19
1702643165.6256945,26092,61936,36062,28.31,10.25
1702643128.2503984,25438,25832,35924,19.38,2.21
1702643119.1651123,25526,20762,36098,14.85,6.19
1702643885.9372668,25561,20470,36137,14.85,6.19
1702643857.7089388,25375,31661,36100,5.86,4.15
1702642268.4427595,25395,22496,36082,23.88,2.23
1702641485.0935757,24940,34488,36077,5.87,3.15
1702643115.1181831,25246,29026,36138,14.88,2.19
1702642270.4738984,25485,17510,36068,23.86,4.23
1702643912.1659849,25869,12961,36136,23.85,6.23
1702643095.9171698,25382,20951,36182,5.82,10.15
1702643874.836189,25622,20546,36007,10.33,8.17
1702642300.7890756,25823,63028,36040,32.83,8.27
1702643861.724885,25357,24510,36311,5.83,8.15
1702642231.0841455,25253,27755,36094,10.36,4.17
1702643887.968517,25606,16495,36021,14.83,8.19
1702641509.2384953,25267,23206,36011,20.87,3.22
1702642294.7167315,25406,15018,36171,32.88,2.27
1702643115.1181831,25391,29074,36186,14.88,2.19
1702642215.9264987,25078,34961,36158,5.88,2.15
1702643885.9372668,25603,20519,36019,14.85,6.19
